(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
(0.2000000, 0.0000000, 0.0000000)
